Popularidad;external_id;price;currency;price_per_sqm;expenses;location;neighborhood;province;total_area;covered_area;rooms;bedrooms;bathrooms;parking;publication_url;scraped_at
1775;58259902;138000;USD;2509;70000;Estomba al 2100;Villa Urquiza;Capital Federal;55;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-dos-ambientes-muy-luminoso-en-urquiza-58259902.html?n_src=Listado&n_pg=60&n_pos=16;2026-02-10T14:22:30.766683
68;58265009;160000;USD;2500;200000;Charcas al 3000;Recoleta;Capital Federal;64;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto-3-amb-balcon-vista-abierta-58265009.html?n_src=Listado&n_pg=3&n_pos=9;2026-02-10T14:01:09.267736
85;58259881;140000;USD;2500;212000;Nuñez 2600;Núñez;Capital Federal;56;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3-ambientes-con-cochera!-58259881.html?n_src=Listado&n_pg=3&n_pos=26;2026-02-10T14:01:09.873356
2784;58310935;138000;USD;1864;125000;Francia 300;San Isidro;GBA Norte;74;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-san-isidro-g.-b.-a.-zona-58310935.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=94&n_pos=21;2026-02-10T14:35:31.508361
652;58284932;130000;USD;2500;145000;DIAZ COLODRERO 4300;Saavedra;Capital Federal;52;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-precioso-departamento-2-ambientes-con-cochera-58284932.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=22&n_pos=23;2026-02-10T14:08:24.620288
858;58303223;170000;USD;2500;250000;av Santa Fe al 3200;Botánico;Palermo;68;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-3-ambientes-palermo-58303223.html?n_src=Listado&n_pg=29&n_pos=21;2026-02-10T14:10:55.172167
898;58299495;150000;USD;2500;157000;Manuel Ugarte 1500;Belgrano;Capital Federal;60;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dpto-dos-amb-con-balcon-aterraz-en-belgrano-58299495.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=31&n_pos=1;2026-02-10T14:11:40.346279
1086;58293739;125000;USD;2500;150000;Zamudio 4686;Villa Pueyrredón;Capital Federal;50;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes-al-frente-con-balcon-58293739.html?n_src=Listado&n_pills=Laundry&n_pg=37&n_pos=10;2026-02-10T14:13:51.655887
1195;58269393;195000;USD;2500;446750;Céspedes 3200;Colegiales;Capital Federal;78;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-loft-venta-colegiales-amenities-seg-24h-apto-prof-58269393.html?n_src=Listado&n_pills=Pileta&n_pg=40&n_pos=29;2026-02-10T14:15:04.339956
2543;58273361;290000;USD;1870;980000;Marinas Golf 0;Marinas Golf;Rincón de Milberg;155;;4;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-4-ambientes-marinas-golf-tigre-58273361.html?n_src=Listado&n_pills=Pileta&n_pg=86&n_pos=17;2026-02-10T14:32:26.944757
1208;58309162;125000;USD;2500;120000;Oro 2300;Palermo;Capital Federal;50;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-a-refaccionar!-2-ambientes-con-cochera-en-palermo!-58309162.html?n_src=Listado&n_pills=Luminoso&n_pg=41&n_pos=14;2026-02-10T14:15:27.584824
1290;58293716;185000;USD;2500;244000;Bogado al 4500;Caballito;Capital Federal;74;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3-ambientes-con-balcon-y-parrilla-propia-en-caballito!-58293716.html?n_src=Listado&n_pills=Parrilla&n_pg=44&n_pos=9;2026-02-10T14:16:35.924437
1326;58282963;175000;USD;2500;300000;Paraguay 3000;Barrio Norte;Capital Federal;70;;2;1;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes-tipo-duplex-con-cochera-en-barrio-norte!-58282963.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=45&n_pos=15;2026-02-10T14:16:58.971824
378;58298787;730000;USD;1871;514000;Boulevard de Todos los Santos 5600;Santa Catalina;Villanueva;390;;5;4;4;9;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-con-amarra-propia.-santa-catalina-58298787.html?n_src=Listado&n_pills=Quincho&n_pg=13&n_pos=18;2026-02-10T14:57:26.364797
1692;58310003;185000;USD;2500;143000;Doctor Tomás Manuel de Anchorena 1400;Recoleta;Capital Federal;74;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-luminoso-3-amb-c-dep-y-balcon-recoleta-58310003.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=57&n_pos=23;2026-02-10T14:21:22.864936
1829;58302138;155000;USD;2500;191651;Avenida Directorio 1000;Caballito;Capital Federal;62;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-3-ambientes-en-caballito-con-balcon-58302138.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=62&n_pos=11;2026-02-10T14:23:16.823962
889;58288019;420000;USD;1875;;España al 2700;Olivos;Vicente López;224;;4;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-3-dorm.-con-dependencia-58288019.html?n_src=Listado&n_pills=Luminoso&n_pg=30&n_pos=22;2026-02-10T14:11:20.075366
2059;58295940;125000;USD;2500;120000;Avenida Pueyrredon al 1100;Recoleta;Capital Federal;50;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-recoleta-58295940.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=70&n_pos=9;2026-02-10T14:26:19.183286
2195;58295926;125000;USD;2500;110000;AV Juan B Justo 2350;Villa Crespo;Capital Federal;50;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-av-juan-b.-justo-2350-villa-crespo-capital-federal-58295926.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=74&n_pos=27;2026-02-10T14:27:51.258665
2682;58302346;130000;USD;2500;90000;Charlone 500;Chacarita;Capital Federal;52;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-2-amb-con-patio-y-lavadero-chacarita-58302346.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=91&n_pos=6;2026-02-10T14:34:22.215993
3085;58317349;140000;USD;2500;200000;Avenida Santa Fe 5073;Palermo;Capital Federal;56;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-excelente-3-ambientes-reciclado-completamente-en-58317349.html?n_src=Listado&n_pills=Pileta&n_pg=104&n_pos=30;2026-02-10T14:39:28.956983
478;58287780;275000;USD;2500;;Vera al 1400;Chacarita;Capital Federal;110;;4;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-en-chacarita-58287780.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=16&n_pos=29;2026-02-10T14:06:06.437639
1420;58267411;195000;USD;1875;675000;Fas. Venta Departamento 3 Ambientes. El Reflejo. Bahia Grande. Nordelta.;Bahía Grande;Nordelta;104;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-3-ambientes-con-cochera-cubierta-en-58267411.html?n_src=Listado&n_pills=Parrilla&n_pg=48&n_pos=19;2026-02-10T14:18:07.551192
751;58278028;220000;USD;2500;;Vidt al 1800;Palermo;Capital Federal;88;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-palermo-58278028.html?n_src=Listado&n_pills=Terraza&n_pg=26&n_pos=4;2026-02-10T14:09:51.403138
1356;58294908;225000;USD;2500;;Avenida Cabildo 3900;Núñez;Capital Federal;90;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-4-ambientes-nunez-apto-credito-58294908.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=46&n_pos=15;2026-02-10T14:17:21.969539
1737;58269832;200000;USD;2500;70000;Ibera 4300;Villa Urquiza;Capital Federal;80;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3-ambientes-en-villa-urquiza-58269832.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=59&n_pos=8;2026-02-10T14:22:07.158234
2025;58308367;210000;USD;2500;175000;Guatemala Entre Borges y Thames;Palermo Soho;Palermo;84;;;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-amplio-4-ambientes-en-palermo-soho-con-balcon-58308367.html?n_src=Listado&n_pills=SUM&n_pg=69&n_pos=5;2026-02-10T14:25:57.243504
2915;58311724;225000;USD;2500;465000;Av Asamblea al 800;Parque Chacabuco;Capital Federal;90;;4;3;1;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-venta-4-ambientes-parque-chacabuco-58311724.html?n_src=Listado&n_pills=Encargado&n_pg=99&n_pos=2;2026-02-10T14:37:27.101051
214;58275055;144900;USD;2498;200000;Junin al 800;Recoleta;Capital Federal;58;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-3-ambientes-en-recoleta-58275055.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=8&n_pos=5;2026-02-10T14:03:01.433584
1108;58279599;169900;USD;2498;55000;Coronel Ramón Lorenzo Falcón 5500;Villa Luro;Capital Federal;68;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-3-amb.-villa-luro-caba.-58279599.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=38&n_pos=2;2026-02-10T14:14:14.168393
985;58282011;278800;USD;2489;189000;Donado al 2700;Villa Urquiza;Capital Federal;112;;4;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-4-ambientes-con-terraza-propia-en-58282011.html?n_src=Listado&n_pills=Parrilla&n_pg=33&n_pos=28;2026-02-10T14:12:26.565419
1641;58294234;350000;USD;1881;;Adolfo Alsina al 1300;Vicente López;GBA Norte;186;;6;4;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-6-ambientes-vicente-lopez-58294234.html?n_src=Listado&n_pills=Parrilla&n_pg=56&n_pos=2;2026-02-10T14:20:57.960449
1026;58268887;229000;USD;2489;276000;Bucarelli 2300;Villa Urquiza;Capital Federal;92;;4;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto.-3-amb-con-dep.-balcon-y-guarda-coche-58268887.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=35&n_pos=10;2026-02-10T14:13:11.914417
1078;58286435;290000;USD;1883;;Echeverria al 1700;Florida;Vicente López;154;;4;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-3-dorm.-escritorio-dependencia-garage-patio-58286435.html?n_src=Listado&n_pills=SUM&n_pg=37&n_pos=2;2026-02-10T14:13:51.369367
1273;58294681;398000;USD;2487;900000;Departamento en venta Belgrano, Teodoro García 1700;Belgrano;Capital Federal;160;;5;4;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-semipiso-en-venta-en-belgrano-capital-58294681.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=43&n_pos=19;2026-02-10T14:16:13.225474
1397;58305139;169000;USD;2485;600000;Virrey Olaguer y Feliú 3300;Colegiales;Capital Federal;68;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-3-ambientes-con-cochera-colegiales-58305139.html?n_src=Listado&n_pills=Laundry&n_pg=47&n_pos=26;2026-02-10T14:17:44.645652
2021;58315649;420000;USD;1883;578000;Las Tipas 100;Tipas;Nordelta;223;;6;5;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-tipas-nordelta-tigre-58315649.html?n_src=Listado&n_pills=Parrilla&n_pg=69&n_pos=1;2026-02-10T14:25:57.097606
536;58297320;159000;USD;2484;133000;Av. Juan B. Alberdi al 1300;Caballito Sur;Caballito;64;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-3-ambientes-con-balcon-al-frente-58297320.html?n_src=Listado&n_pills=Luminoso&n_pg=18&n_pos=27;2026-02-10T14:06:53.984693
790;58277580;126700;USD;2484;77064;Miller al 4000, Entre Vilela y Besares;Saavedra;Capital Federal;51;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-a-estrenar-dos-ambientes-con-58277580.html?n_src=Listado&n_pills=SUM&n_pg=27&n_pos=13;2026-02-10T14:10:11.501315
232;58266700;198500;USD;2481;;Ciudad de la Paz 2200;Belgrano;Capital Federal;80;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3-ambientes-en-altura-balcon-semiaterrazado-vistas-58266700.html?n_src=Listado&n_pills=Encargado&n_pg=8&n_pos=23;2026-02-10T14:03:02.126575
2413;58297417;166290;USD;2481;107000;Rojas 372;Primera Junta;Caballito;67;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-58297417.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=82&n_pos=7;2026-02-10T14:30:52.876279
600;58289070;129000;USD;2480;95000;Gavilan 900;Caballito;Capital Federal;52;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes-muy-luminoso-cochera-58289070.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=21&n_pos=1;2026-02-10T14:08:00.940159
1717;58261145;115000;USD;1885;100000;Remedios de Escalada de San Martin al 1600 Entre Ayacucho y España;Florida;Vicente López;61;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-4-ambientes-venta-florida-58261145.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=58&n_pos=18;2026-02-10T14:21:42.710624
2968;58318897;115000;USD;1885;;Italia al 1400;Martínez;San Isidro;61;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-nuevo-precio!-ph-en-mart.-santa-fe-fleming-58318897.html?n_src=Listado&n_pg=100&n_pos=25;2026-02-10T14:37:52.879052
3112;58317235;129000;USD;2480;;Marcelo T. De Alvear al 900;Retiro;Capital Federal;52;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-retiro-58317235.html?n_src=Listado&n_pills=Terraza&n_pg=105&n_pos=27;2026-02-10T14:39:52.992148
417;58293610;123900;USD;2478;;Armenia al 2200;Palermo;Capital Federal;50;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-palermo-58293610.html?n_src=Listado&n_pills=Encargado&n_pg=14&n_pos=28;2026-02-10T14:05:19.643799
154;58267277;649000;USD;2477;1100000;Juncal 900;Recoleta;Capital Federal;262;;4;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-piso-en-venta-edificio-de-categoria-58267277.html?n_src=Listado&n_pills=SUM&n_pg=6&n_pos=4;2026-02-10T14:54:54.317673
770;58310421;173000;USD;2471;320000;Av Las Heras 2671;Recoleta;Capital Federal;70;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-recoleta-departamento-3-ambientes-apto-credito-58310421.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=26&n_pos=23;2026-02-10T14:09:52.153146
2417;58297558;170000;USD;1888;140000;Departamento en Venta en Tigre 2 dormitorios, Av. Italia 900;Tigre;GBA Norte;90;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-semipiso-en-venta-en-tigre-g.-b.-a.-zona-58297558.html?n_src=Listado&n_pills=Pileta&n_pg=82&n_pos=11;2026-02-10T14:30:53.021714
2654;58272217;340000;USD;1888;680000;Constitución 1200;San Fernando;GBA Norte;180;;4;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-de-4-ambientes-en-san-fernando-58272217.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=90&n_pos=8;2026-02-10T14:33:59.301680
209;58272395;380000;USD;1890;450000;Avenida de todos los Santos 100;San Rafael;Villanueva;201;;5;4;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-san-rafael-villanueva-tigre-58272395.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=7&n_pos=30;2026-02-10T14:02:38.757104
1901;58259880;220000;USD;2471;40000;Vidal al 2800;Belgrano;Capital Federal;89;;4;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-4-ambientes-en-belgrano-58259880.html?n_src=Listado&n_pills=Luminoso&n_pg=64&n_pos=27;2026-02-10T14:24:01.158126
9;58262500;650000;USD;2471;2100000;3 de Febrero 1700;Belgrano;Capital Federal;263;;5;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-belgrano-duplex-piso-5-ambientes-58262500.html?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=9;2026-02-10T14:53:09.370288
2316;58296637;123000;USD;1892;177000;Francisco Borges 2700;Olivos;Vicente López;65;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-dep.-2-1-2-ambientes-con-patio-parri-olivos-58296637.html?n_src=Listado&n_pills=Parrilla&n_pg=78&n_pos=30;2026-02-10T14:29:19.465061
221;58307080;600000;USD;1892;800000;Corredor Bancalari - Benavidez 3900;Santa Bárbara;Troncos del Talar;317;;7;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-venta-en-santa-barbara-nordelta-5-ambientes-58307080.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=8&n_pos=11;2026-02-10T14:55:36.148895
198;58263649;158000;USD;2468;210000;Avenida Congreso al 4700;Villa Urquiza;Capital Federal;64;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-3-ambientes-con-cochera-58263649.html?n_src=Listado&n_pills=Luminoso&n_pg=7&n_pos=19;2026-02-10T14:02:38.362100
2415;58274845;125000;USD;1893;280000;Afg. Venta Departamento 2 al Lago Dúplex en Lago del Sendero, Nordelta;Lagos del Sendero;Nordelta;66;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2amb-al-lago-en-sendero-nordelta-58274845.html?n_src=Listado&n_pills=Encargado&n_pg=82&n_pos=9;2026-02-10T14:30:52.949206
1130;58317409;195000;USD;2468;200000;Av. Crisólogo Larralde al 3700;Saavedra;Capital Federal;79;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-3-ambientes-piso-alto-con-balcon-en-58317409.html?n_src=Listado&n_pills=Encargado&n_pg=38&n_pos=24;2026-02-10T14:14:15.021180
79;58263666;360000;USD;1894;;Martín J. Haedo 1094;Vicente López;Vicente López;190;;6;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-6-ambientes-vicente-lopez-pileta-2-58263666.html?n_src=Listado&n_pills=Pileta&n_pg=3&n_pos=20;2026-02-10T14:01:09.660091
622;58281249;185000;USD;2466;150000;Avenida de los Incas 5200;Villa Urquiza;Capital Federal;75;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-3-ambientes-villa-urquiza-58281249.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=21&n_pos=23;2026-02-10T14:08:01.790898
1584;58299780;180000;USD;1894;;Von Wernicke 3000, B1642GKB, San Isidro, Buenos Aires, Argentina.;San Isidro;GBA Norte;95;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-apto-credito-venta-departamento-tres-ambientes-con-58299780.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=54&n_pos=4;2026-02-10T14:20:11.256579
2947;58305908;180000;USD;2465;300000;Chile 1200;Monserrat;Capital Federal;73;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-3-ambientes-full-amenities-58305908.html?n_src=Listado&n_pills=Parrilla&n_pg=100&n_pos=4;2026-02-10T14:37:52.052182
3139;58315976;318000;USD;2465;940000;Avenida Alicia Moreau de Justo 2000;Puerto Madero;Capital Federal;129;;5;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-pto-madero-5-amb-cochera-pileta-apto-credito-58315976.html?n_src=Listado&n_pills=Pileta&n_pg=106&n_pos=24;2026-02-10T14:40:16.996904
3178;58309260;109999;USD;1896;150000;Avenida Lisandro de la Torre 4600;Villa Lugano;Capital Federal;58;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-3-ambientes-en-villa-lugano-58309260.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=108&n_pos=5;2026-02-10T14:41:01.167060
422;58307614;550000;USD;1896;700000;Marcos Paz 2800;Barbarita;Troncos del Talar;290;;5;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-5-amb-pileta-barrio-barbaritas-hidrom-58307614.html?n_src=Listado&n_pills=Pileta&n_pg=15&n_pos=2;2026-02-10T14:58:10.377117
1014;58277029;170000;USD;2463;190000;Paraguay 2421;Barrio Norte;Capital Federal;69;;3;9;9;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-impecable-semipiso-3-ambientes-mas-dependencia-58277029.html?n_src=Listado&n_pills=Encargado&n_pg=34&n_pos=27;2026-02-10T14:12:50.530346
1092;58294267;165000;USD;2462;160000;Cuenca al 3700;Villa Devoto;Capital Federal;67;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-agronomia-3-ambientes-en-venta-58294267.html?n_src=Listado&n_pills=Encargado&n_pg=37&n_pos=16;2026-02-10T14:13:51.901413
1115;58294270;165000;USD;2462;160000;Cuenca al 3700;Villa del Parque;Capital Federal;67;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-agronomia-3-ambientes-en-venta-58294270.html?n_src=Listado&n_pills=Terraza&n_pg=38&n_pos=9;2026-02-10T14:14:14.419758
1578;58294261;165000;USD;2462;160000;Cuenca al 3700;Agronomía;Capital Federal;67;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-agronomia-3-ambientes-en-venta-58294261.html?n_src=Listado&n_pills=Encargado&n_pg=53&n_pos=28;2026-02-10T14:19:50.273423
2513;58291897;95000;USD;1900;3;Lavalle al 100;San Fernando;GBA Norte;50;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-alquiler-departamento-san-fernando-58291897.html?n_src=Listado&n_pg=85&n_pos=17;2026-02-10T14:32:02.375387
773;58292772;118000;USD;1903;;Acassuso al 1800;Olivos;Vicente López;62;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-2-ambientes-amplios-en-olivos-a-m-de-av-maipu-58292772.html?n_src=Listado&n_pills=SUM&n_pg=26&n_pos=26;2026-02-10T14:09:52.259254
